text	sentiment
Dear Apple please fix your AWDL issues httpstcorAy5olfZyt	-1
Pretty bad apple my iphone5 has 20life left and it is only 11am	-1
apple pls make better chargers 	-1
"RT JPDesloges Why Apple  Is Poised to Have a RecordBreaking Holiday Season AAPL aapl
httptcobTK0MWUBa6"	1
apple testflightapp You should tell testers that if using Gmail on iOS your app wont work Doesnt tell testers at all	-1
My 17 MacBook Pro boots with pink vertical stripes a gray screen then shutting down and repeatinghelp apple httptcoxZ4Wb3dm73	-1
FullTime Trader? trading stocks futures forex trader es  baba aapl gpro fb eem eSignal httptcoJH7BMS1Kgb	0
RT peterpham Bought my AugustSmartLock at the apple storepretty good logo match  cant wait to install it! httptcoz8VKMhbnR3	1
"The king of the phablets! Apples iPhone 6 plus is bestseller for past three months  AAPL aapl
httptcoVNp8xeBow6"	1
the Best iPhone Apps Of The Year According To Apple Apple Monday 8 December httptcoVNvaZcNEMP	0
The UI of the future Three takeaways from Apple pioneer Bill Fernandez ZDNet jasonhiner httptcolS1u0QFSGh	0
if i fail poli sci because of this fucking laptop im suing apple	-1
"Apple Dec 8 Total Trading Daily Profits 278sh  aapl Stockaction trading Stocks MKt 
httptcoLe2r9f5crg"	0
Apple Releases Final Cut Pro 1014 and Xcode 611 Mac Blog httptcoLjOSIwSpy7 AAPL	0
6 Reasons Apple Could Have Fallen 6 Yesterday  Forbes aapl  httptco8v2qhZG65Z	0
Apple HealthKit first movers featured at mHealthsummit  Mobiquitys own snyder4g also panelist mhealth14 httptcomrLT6wCnPE	0
AAPLApple heads to trial over digital music claimshttptcovOpYSuiVKi	0
Mondays Analyst Moves Apple Inc Chevron Corporation Starbucks  httptcoWoLR3QcwBy AAPL	0
RT fakebananas Thanks Apple for the preview of your smartwatch fitnesstracker quantifiedself IoT httptcoWAGN08SDNc	1
SteveJobs Predicted The Future Of ECommerce Back In 1996 And Got It Exactly Right aapl httptcouKFVal2EAU	0
"APPLE Intraday Comments  Updated RANGE  PREMIUM USERS  aapl Stockaction trading Stocks MKt
httptcoG0TeDLCB9z"	0
Ok I muted the groupchat but I still get notifications uhm apple what the hell	-1
Verr?cktes Ger?cht iPhone6s zum Apple Apple Watch Thursday 4 December httptcoRZQ20daDNt	0
Lowkey Yosemite trash af I cant use my logic express 9 anymore Apple yall irritating the fuck outta me  Sincerely a disgruntled person	-1
Dear Apple I would like an iMac with touch screen more than a watch	0
Hey Apple every time you update iTunes you make it worse And worse DontUpdateiTunes	-1
my alarm was set the ringer was on and it just refused to work fuck u apple	-1
"RT JPDesloges Plaintiff withdrawn in iPod antitrust lawsuit AAPL aapl
httptconcmRj5QUqL"	0
Apple Is Warming Up To Social Media Apple is hiring a social media guru in LA Will Apple fin httptcocO00B5KQOi startup nyc	0
"hey apple why is my phone dying when its on the charger 
ur stuff sucks"	-1
Steve Wozniak tries to gut the legacy of the late Steve Jobs uncool apple httptcoccPbgibI7B via BloombergTV	-1
Steve Jobs emails featured in Apple iPod US antitrust trial httptcoUNEs9ioHtF AAPL	0
"Former Apple Inc Supply Manager Sentenced To Prison Fined 45 Million For Corporate Espionage  AAPL aapl
httptcosnXCwUk1pI"	-1
Yo! apple this auto correct shit gotta stop!!! changing my shit right when i send it	-1
RT Different is Normal httptco6cbUmYzRlm  FrankCaliendo IanSomerhalder RyanDorsey DanBilzerian AAPL	0
Sorry samsung but I will be taking my smartphone talents over to Apple The iphone 6 is more reliable amp is better for everyday usage	1
My iPhones working without a SIM card on 3G not on wifi wtf apple	0
RT iLoveMyMom98 Ive tried turning it off and on whats my problem here? apple httptcoHYSbBXpvz5	0
Photo Caf? Mac Apple check Shady Groove Google check For not being a techie I seem to frequent httptcoRpFTxGAr5L	0
Dash now accepts ApplePay apple Thanks braintree for making this happen mobilepayments paywithdash httptcoOxWmavCScN	1
RT SanfordDiday New Apple Patent From PrimeSense Covers KinectStyle 3D Space?Mapping httptcoRKEV5meNtM via techcrunch cooltech	0
HRHound MandoGallegos Nice! If the actor had on an iWatch hed have the entire suite of Apple products sponsorDeal	0
Youd think safari would work well since its an apple product but no its been freezing constantly Such crap products apple	-1
iPhone6 6 Plus trigger spike in Apple Apple sales worldwide Thursday 4 December httptcoL6axoBrifm	0
LittleWordBites TravlandLeisure Apple  gt A5 chipping in here I am inspired by the iPhone 6~ takes incredible photos! Pin sharp!	1
"AppleDec 2 Trading Daily Profit 334sh Weekly Profits of 1337sh  aapl Stockaction trading Stocks MKt  
httptcoISJv7tZk0l"	0
RT schreier It makes you smarter  Elevate is apple app of the year!  Congratulations jessepickard and team  httptcor0cgmthoCC	1
Im still mad apple	-1
"Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 AAPL aapl
httptcorwGf20VByx"	0
"A for Apple 
A for adnantariqbajwa
A for airmun httptcoNguX60BCr1"	0
Strikes me as somewhat stupid that Apple have sent me a brand new iPhone without the latest software on So I cant restore my old stuff	-1
apple when are you going to fix the maps app The navigation sucks!!! Face it and just switch to google maps	-1
"What Every Young Designer Should Know From Legendary Apple Designer Susan Kare
httptco7vqhjJ7BWC httptcoNHthTHaG3g"	0
My phone died on 23 apple what the fuck is this	-1
iPod replaced If I never have to set foot in an apple store again the world will be a better place	-1
In the market to create more videos with my students Apple Macbook httptcobAn4z2BPRQ via donorschoose	0
"Apple  What if I dont want my money going to Africa to fight AIDS?  We have problems here we need to fight

apple africa cnn cnn"	-1
Why isnt Apple on Twitter? httptcoJ37ja6MrpE	0
AnnaCochrane Apple Shouldnt you be out walking Anna? Pick me up a iPhone 6 128g while youre there I can DM an address	0
Apple TV fades away in streaming video player market httptconmqcdKFnUL	0
OneRepublic Apple Thanks for sharing pics Awesome guys! 	1
Love apple iphone5 but I need to upgrade soon httptcoKkQNsU8QUt httptcovQezbjOPxA	1
The stage is set at apple cwb for edwardkb lielaineyl ccnimbu jethromullen Vivien Liu instasavvy httptco51HQnC7S2O	0
Apple Apple Patents An iPhone Drop Protection Mechanism That Changes Device  Tuesday 2 December httptcoW5X6P2CgAw	0
AAPLJim Cramer Why This Is Not the Tech Bubble We Saw in 2000httptcoYag6HUnBTa	0
mkt Final AAPL PutCallRatios for Friday December 5 2014  httptcolvK2RfkfBB	0
"Apple MacBook ?94986
httptcof5IHhOnzHM
officenerd apple
tech httptco0cuTGtm7fF"	0
i went from Samsungtweets to apple overnight whathappened	0
itunes is awful amp is ruining my life fix your shit apple	-1
Apple s new patent against broken screens httptcoLSwPdLt8UD  TechCrunch tech iphone business innovation	0
hey apple fuck you	-1
Never ever buy an apple itouch they are worthless	-1
what the hell why did lucys songs just delete off my phone I HATW YOU iTunesMusic apple	-1
"RT JPDesloges GTAT Creditors Want to Question Apples Jeff Williams AAPL aapl
httptcoFlFWmJ5LkH"	0
Lmao oh my god why the fuck did it autocorrect it from gonna to finna ahahahah apple u ghetto child ass youuu httptcoH9x2YCwx0T	-1
ios8 upgrade creates cutandpaste problems apple not impressed Anyone else ha	-1
Apple Campus 2 December 2014 update  Drone Flyover video  httptcoWvHhksxGD3 AAPL CompanyTagged httptcox3B0qMBvkp	0
42 believe iPhone6 wont be available this Christmas survey says httptcoARjdahF9bm via CNET aapl	0
apple and facebook I speak for all of humanity We want to chose what contacts are added to our contacts book from facebook thanks	-1
Fuck you Apple my phone has been searching for service for almost a complete day	-1
Shagale apple whyd you do this to us?!	-1
I HATE HOW IOS 8 CAPITALIZES RANDOM WORDS LIKE I DONT WANNA GIVE EMPHASIS TO SOME STUPID WORD IN THA SENTENCE GET UR SELF TOGETHER Apple	-1
Wtf My phone is in do not disturb and Im still getting notifications Fix this shit Applebees apple	-1
"How many Apple products does it take to write a paper? 

Photo credit iPhone httptcoQBtDib92Lo"	0
"Cant get a new iPhone 6? How about these free Apple shares
httptcoUPgQSDVrxP  investing  stocks aapl httptcoEQYG01tPna"	0
fuck you for BREAKING MY MUSIC apple	-1
fullcircleone ThanX! Big Apple ThanX goes 2 stackizshort amp RebelutionaryZ on the ground Ferguson2NYC BlackLivesMatter ICantBreathe	1
BmoneySlamdog23 Apple every time I type the word yA it capitalizes the a Drives me nuts	-1
Apple is becoming very petty about not allowing certain Apple Dev resources work in Chrome	-1
Apple lawsuit could collapse as new evidence comes to fore httptcow3h3JSDFLq	0
OneRepublic Apple that looks amazing dont think anyone can say they recorded music on a plane haha	1
Early Movers BIG DLTR THI AAPL FIVE amp more These are the stocks posting the largest moves before the bell httptcoGBlMWzOcQO	0
First Apple logo was designed by cofounder Ronald Wayne Drawing of Isaac Newton reading a book under an apple tree	0
Apple Inc Leads Momentum Stocks Tesla Motors Inc Loses Steam httptco4eviw5kcsz AAPL	0
AAPL as expected some users still like small screens iPhone 6 mini reportedly on its way AAPL httptcoQDj4eBlP6H	0
Five Apple predictions for 2015 I disagree absolutely apple will have an incredible holiday season! aapl 130 httptcoGYJAJevWoz	1
why dont we have an ape emoji on iphones? or a middle finger? its almost 2015 step it up apple	-1
Siri never understands me She just said she was new 2 my language and didnt get me I speak English without major accent Apple Apple	-1
But Im beyond thankful for the help Apple gave me today Computer was defective and they replaced it while I just payed the difference	1
"httptcohpC7p1rHvA
need help on using your Apple iPhone6 amp iPhone6Plus ? checkitout
applenws apple httptcoK3fQHPazMc"	0
Meet Elevate Apple Apples Pick For Best iPhone App Of the Year Monday 8 December httptcoouS5IygQ1k	0
Trade AAPL FREE Nightly Updates are posted here on Twitter or you can visit the Trade AAPL FREE website here httptcoU4TKeApbxF	0
mayhembcn iUpdate is new since I needed a DUNS two years ago web form  phone call  ironic for an apple req that it only supports IE8	-1
"Apple Gets Price Target Boost on Back of Strong iPhone Demand AAPL aapl
httptcociGlB3SYfl"	0
Is Apple The Most Important Stock On Earth? httptcogXoZJYZdNy AAPL	0
AzakFeverAFC Apple Do you need Intel Dm JW	0
Apple planning to strengthen India presence with 500 stores across cities and towns httptcoFbJHxEl328	0
"Your OSX built in firefox keylogger had been provided by apple !!
httpstcoULMcDsEcin"	0
cynthialanel twitter silicon valley as a whole needs to step up the same 2 google yahoo facebook apple httptcoe2yGDaL3ge	0
took me an hour half of it was decided in a bubble bath that I cannot download iOS 8 I hate you apple EE	-1
Just did my first transaction with Apple Pay using my Chase card Very neat	1
RT FaZeNikan yea let me just pay 600 dollars for phone so it dies at 30 fix your shit apple	-1
"See Which 11 Guru Fund Managers Hold Apple AAPL aapl
httptcoNDlLVROPDb"	0
Few spots left WWCLondons 10 Dec event Apple w coderinheels DrBlack WATCgirl isabelladegen httptco2XLmDI61HF	0
HandsOn With Elgato Smart Power and Mophie Powerstation Plus External Batteries iOS Blog httptcoixtMoOjRpI AAPL	0
MrBeagleman Kronykal Apple That coffees not even fair trade!	-1
New Apple Patent From PrimeSense Covers KinectStyle 3D Space?Mapping httptcoRKEV5meNtM via techcrunch cooltech	0
Theres a movie in my iTunes Match  iCloud that I cant remove Actually its a trailer Very annoying Apple	-1
In the Apple iPod antitrust case recent development  Plaintiffs may never have bought the iPods in the first place httptcoivBJa2YJgM	0
Brooklyn finally getting an Apple Store expected to open in April 2015  httptcoceZsxzL7SS AAPL DiscussBrooklyn	0
Apple why is flag next to delete in email? Wouldnt it make more sense next to Mark as unread on the other side? accidentally deleting	-1
wtf is my conputer doing I left it alone for five minutes and it does this?? help apple billgates httptcoKTmXOrp03w	-1
RT Metzzler Hey apple how about you guys make a charger that lasts more than 2 fucking weeks	-1
RT uTunes3000 Hitting below the belt! Apple deleted rivals music from iPods court hears httptcoQiyqAukvc1 musicnews	-1
"Apple Is Reportedly Planning A 12Inch iPad That Will Be Like Microsofts Surface AAPL aapl
httptcoahKJeeKqdi"	0
Apple Inc Flash Crash What You Need to Know httptcoKo9PT6yuMV AAPL	0
Will I become immune to bugs like apple? WomenOfHistory You become like the 5 people you spend most of your time with choosewisely	0
apple  ios8 iphone6 issues device with voicemail 4 the phone being a phone it seems under developed Ielisten message and take a note!	-1
Apple needs to consider these emojis! I REALLY NEED THEM IN MY LIFE!!! httptcoHYpcrcgJ44 via buzzfeed	0
First to own 2600 digital languages is the NEW leader of the Internet Samsung  google apple MicromaxMobile onlinegaming  WoWen	0
Apple Apple sales soar after launch of iPhone6 Wednesday 3 December httptcoQrV3LxeVgm	1
if my phone dies mid tweet I will SUE you apple	-1
"Apple could release 4inch iPhone 6 Mini next year AAPL aapl
httptcolyomrvbCe0"	0
Dear Apple I place all my browser eggs in the Safari basket Guess what? Safari is broken please fix the release you pulled FAIL	-1
swerviinnn Apple multiply by 100	0
MY TMOBILEAPPLE CELLULAR HELL! httptcoGs9wNwmawu apple TMobile iPhone6 iPhone6Plus Apple TMobile tech httptcoauHhLb0Plv	-1
"Crystal Baller Rebirth of the 4inch iPhone and other insane Apple rumors AAPL aapl
httptcoyvpAZQUmNt"	0
OneRepublic Apple this is awesome! Can I join?	1
IPhone6 Plus Captures 41 of US phablet Sales aapl httptcopbM5D7Z7Gw	0
"MUST READ Apples iPhone 6 China Unicom LeadTimes AAPL aapl
httptcoKgB8fuFlo3"	0
"RT acekituk Apple MacBook ?94986
httptcof5IHhOnzHM
officenerd apple
tech httptcodWX2Q7sS6F"	0
"New 4inch iPhone 6 Reported 5 Reasons Apple Must Make It  AAPL aapl
httptcojmpX51PCgL"	0
Holiday weekend apple v android who came out on top? httptcoWEpQ4CunCr httptcopNX4QKuymh	0
5wa Haha Apple techs seeing the CondoSeniors cookery should jump at opportunity! 	0
"FBI investigates iPad school programme AAPL aapl
httptcos5ymu0u1Rb"	0
"RT aaaron Insanely great news adroll teams up with apple for iAds programmatic launch
httptcol5flNuBtBa"	1
Apple plans to build a technical center in Yokohama Japan adding dozens of jobs httptcosZKNKcE5iN AAPL	0
"Apple Pay Or google Wallet Which is Better?
BiztechLTD
httptcogZXeMYRwln httptcostDkprq0SR"	0
Former Apple Inc Exec Gets A Year In Prison For Selling Secrets httptco6Ya9YQwVlR AAPL	-1
ggwpapple higher ups can link that link back to your applecom email address	0
my iphone6 plus is impossible to hold without a cover it slides out if my hand apple iphone apple	-1
RT KirkYuhnke What do you think? Want an Apple Watch? httptco7HjDjQ1iAb	0
aapl might invest in Tsla to increase RampD plus increase production multifolds in EV Cars SUVs By 2015 most of US amp ChinaSupercharged	0
GMONEYizME Ive probably spent more on replacing non functioning Iphone cables than Ive spent on iPhones apple  SwitchToLumia	-1
Alabama antidiscrimination bill to be named after Apples Tim Cook httptcotnuYzI7QbT AAPL	0
"Why Apple Needs China to Love the Apple Watch  AAPL aapl
httptcoJxo4stP9b7"	0
"APPLE  Fibonacci Technicals Levels  Intraday  PreOpening AAPL aapl 
httptcoueCSTwoPcp"	0
Why did apple send me a new computer today and it is broken whyamihavingtomakegeniusbarappointmentsalready	-1
Watch out Apple  httptcoB3Uq7YeDlx	0
apple my laptop is burning my legs what do u have to say about this	-1
"Rumor Roundup Crescentgategate AAPL aapl
httptcoiQOYgnD72G"	0
Worth reading design comparison of Google and Apples map apps httptco7vGUivRy0C UX	0
RT tschwettman hey apple why wont you let me facetime claire stop being rude	-1
RT hsmoghul My apple autocorrect changes Muslim to awesome and Im okay with that	1
apple the fact these itunes updates makes it anal to reset play counts sometimes yall do the mosttttt	-1
RT thehill Justice Department cites 18th century federal law to get Apple to unlock iPhones httptcoEth0QpAIom	0
apple I wish camera on the side in next iPhone and landscapeTwitter on twitter app in new 2015! RD	0
DEAR APPLE THIS IS THE WORSE SERVICE EVER apple httptcoJHPs71DF0W	-1
Apple Wants To Make Your Commute Much Easier According To This New Patent aapl httptcofKMNHCmwJU httptcowdqAzQowt3	0
OneRepublic Studio at 45000 ft One outlet 4 computers Apple we need the batteries of the future NoW!!!! httptcoMjnnSFZFp5	0
jakeflem Apple  Sorry that youre going through that hope you get this fix it was a real pain for us too  but Apple care cover it for free	1
AAPLiPhone 7 Rumors Might be Called iPhone 6S Coming in 3 Styleshttptco0XbmuVdZpL	0
Yeah Ill definitely be going to the apple store after finals Damn MBP Graphics card failing again this is bullshit for a 2500 computer	-1
Headed to IKEA and Apple Store today Yikes or Yay? dayoffduties	0
Game*** Apple you bitches really trying me tonight! RT DreMacsAMillion WhoSFlyy gams night gawd	-1
Sprint Offering to Halve Wireless Bills for Customers Switching From ATampT or Verizon iOS Blog httptcoChvmx9EHiy AAPL	0
There needs to be a Texas flag emoji apple	0
RT JOJOxSweat WHY MY CHARGERS ALWAYS GET NECKS amp SHIT apple	-1
JMP raises Apple Inc price target to 150 on exceptionally strong demand for  httptcoSOmV4lx8Ao AAPL	0
Pencil Skirt and Pacifier Tech Tuesday All About the Leather apple httptcovRRxo3SV0c	0
"proof apple does not use its own products freaking MAIL shows up in SEARCH FOR FILE in the FINDER!

nut kicks httptco64hu4wqNkV"	-1
UBS hikes FQ1 iPhone forecast following Google checks AAPL httptco92YmzRBBuw	0
TeamCavuto FairOaksTrader Apple  Still Misplaced but they are the companies with the most power to do something	0
"MasterCard Teams up with Gwen Stefani to Promote Apple Pay AAPL aapl
httptcoEToKp308cW"	0
apple you are loosing all the things that used to make you so much better to live with than windows	-1
Photographing the White House Christmas Decorations With an iPhone 6 by BrooksKraftFoto  apple httptcolPDqbJqnV5	0
Lol tryna figure out why this file say its from 1984? timcook apple StephanieKMBC httptcooxgYTgW3P7	0
Here Is The New iPad Ad aapl httptcoEc6QKDdTsK httptcoCbpe7mtKvb	0
5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI apple	0
RT Totterdells Explore all the Apple rumours for 2015 httptcodFfeIjBDZE Apple2015 TechIreland Apple httptcoM6vrskWmLF	0
Apple with the Hour of Code for codeorg httptcomCxrLxX9kb via TechCrunch How about startups join and teach coding too?	0
Frustrated after unsuccessfully trying to fix outgoing SMTP configuration lt3 Apple but this is unacceptable YosemiteProblems apple help	-1
Apple cofounder Steve Wozniak talks about Steve Jobs amp Apples early days via DesignTaxi httptcoJWxSOuTLP7	0
"Morgan Stanley Sells Apple Inc but AAPL Stock Still a Buy AAPL aapl
httptcow6zGbxeEs0"	0
Verr?cktes Ger?cht iPhone6s zum Apple Apple Watch Thursday 4 December httptcow8KyZdoUtE	0
Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! httptcoHcTgCIjxBS	-1
It makes you smarter  Elevate is apple app of the year!  Congratulations jessepickard and team  httptcor0cgmthoCC	1
RT IHCFO Gonna go out on a limb Twtr will be this decades AAPL	0
OneRepublic Apple AppleAddict ! The show in Paris was Amazing !!!! Thank you guys !!!! See you soon !	1
OK utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! Apple	-1
Thank you Apple	1
thehill Apple i cite the 4th amendment as a retort	0
Spent 6000 EUR at Apple iPhone 6 camera no longer worksTold I got water in itI did not Unacceptable customer service apple	-1
Apple the no caller ID thing is scary as heck and I suggest you stop it	-1
THE FUTURE OF APPLE aapl httptco0MO7dUeyh6 httptcotxHppUeWp7	0
AAPLMy Three Horsemen Of The NASDAQ 100  Apple Microsoft And Gilead SciehttptcocDvoZfGSBX	0
Apple Inc Weekly Roundup Facebook Ads amp iPad 4 httptco1YrNUvCJel AAPL	0
ThisDueeMarco Apple thats annoying they never get stuff right the first time	-1
apple thank you httptcowmSinAAuQf	1
This is why I would never want to own an apple device But sadly people seem to be okay with that httptcoEK4vESbigs	-1
how do I have 1 then plug in my phone and jumps to 4 apple stop playing games	-1
Apple YOURE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO	-1
Apple What to Expect in 2015 httptco36w26XZlzb	0
Alle News zu iPhone iPod und Apple Apple Watch Monday 8 December httptcoiO3m7jkK4t	0
"Apple Stores recruiting fashionluxury experts ahead of Apple Watch debut AAPL aapl
httptcoAD9wcBYfRa"	0
I swear to fuck I would rather cut and splice physical fucking tape than dick around with one more Apple product with shit design	-1
Thank u Apple for having outstanding customer service amp exchanging a phone case that was clearly not made 4 the power user customerforlife	1
Great time had Apple store on Friday RussellFerg amp his krumpers amp a talkBack httptcoN6RdHXm2oP TWDanceCenter UrbanNutcracker	1
"Does anyone know if theres a smartwatch  with a old fashioned clock face? 
Grandma needs a watch Samsung  apple mota"	0
Is apple the most searched for company and google the most searched on platform?	0
Hey apple how about you guys make a charger that lasts more than 2 fucking weeks	-1
tell ur update to stop capitalizing everything apple	-1
juji246 stephanies0601 BradPaisley Applebees OOPS SORRY APPLEBEES I MEANT apple	0
"MrBeagleman Apple 
If Starbucks shuts down anon is decimated"	0
can we get a touch screen macbook apple	0
Have Apples iPad Sales Peaked? AAPL httptcozDUTviV8ys	0
Zoonova WhatIf analysis AAPL LNKD FB GOOGL TSLA Stocks Options Bonds FRN MM  10 bps Vol  20 Nasdaq 4500 httptcoNpIEpe7dp5	0
5 Companies Growing Faster Than Apple Inc httptcoSvbEfgMS7O AAPL	0
Thank you to the nice lady at Apple in RegentsStreet for helping me grab my phone today  You are a life saver!	1
Daring Fireball Transmit iOS and iCloud Drive Apple httptcokCByq0221c	0
My apps apple ipodtouch5thgen httptcottEzGarBXd httptco8bUawltG4i	0
iPhone6c release date rumours and leaked images Will Apple Apple release a  Thursday 4 December httptcoBoA50OHs0b	0
All they do is steal your money apple 	-1
An OSX update just bricked my MacBook Pro! apple fuck	-1
Just watched my dad struggle to answer a call because his iPhone wouldnt let him answer Great job on iOS Apple!!! Not	-1
apple on hold 56 min	-1
engadget why are apple users surprised? apple tells them how to hold their phones whats on their phones amp what they can listen to isheep	-1
How do I only have 127 GB used if my phone is 16 GB? Apple httptcoitSSqNqLIa	-1
"Apples 1bn anticompetition trial might collapse AAPL aapl
httptcookgLdIN1ny"	0
Wells Fargo Continues Promoting Apple Pay With New Advertisement httptco5XarM27WRi AAPL	0
engadget apple It happened to me	0
Im going to press the play button!! Wait no Im not  apple fix your apps httptcoeteewIIjrO	-1
Too much completely broken shit in the world fucks sake And Fuck You Apple for the bullshit autocorrects	-1
Why I Hate Apple aapl  httptcoinkCjYw0Lq	-1
PatrickPaltrow Apple between 4 and 8	0
nialIhburn Apple TRES	0
apple your freaking computer went psycho and ruined my life thanks a lot!!!	-1
Apple Facing A Challenge From Googles Android httptcoapqD7jWn7B AAPL	0
Is Apple a symptom of a tech bubble? Could Apple be overvalued? 700B Reasons for Apples Valuation httpstcoMssFgcQiaF Apple AAPL	0
"Mark Zuckerbergs Newest Frenemy Tim Cook AAPL aapl
httptcoPzNcxFZ68S"	0
Apple retail locations to offer free coding workshops Dec 11th as part of The Hour of Code httptco4YVXawpyjb	0
Free so apple for this nice iPad	1
RT bellabong apple U need to get ur fucking shit together and let me txt while on YouTube	-1
Photo Yaaass Shoutout to appleholidays and to stevejobs for being amazing! iPhone stevejobs httptco6IObBn59MQ	1
the silicone on my case is peeling wtf apple	-1
Man the ESPN3 app on apple TV is some hot garbage	-1
"Apple 115 fits to 84 increase in earnings Use 2014Q3 EPS142 in  free IOS App Donkey Stocks AAPL
httpstco8CBUgrEHZS"	0
"apple earns more profit in on quarter than amazon has earned in its lifetime
Amazon
apple
WoW Facts httptco9BPay5nh8G"	1
MY TEXTING ISNT WORKING AND VerizonWireless BLAMES apple AND APPLE BLAMES VERIZON SOMEONE FIX THIS ITS BEEN 36 HOURS OF THIS CRAP	-1
Finally got my iPhone 6! apple  Such a relief after using my 4 for months!	1
Not sure who is worse ATT Apple vacations or SovereignBankUS	-1
iamrayuko Apple because you know you dont want none!	0
First tweet from my new apple iPhone 6 Plus newtoy	1
For the past week my phone stay freezing amp closing out apps on me wtf apple?!	-1
Watch the weekends new TV ads from RadioShack Apple and more httptcohXhnN8og6K	0
iPhone6c release date rumours and leaked images Apple Apple said to be working  Friday 5 Decem httptco76QIXLKyS3	0
Apple Continues Beefing Up Digital Audio Expertise by Hiring Dana Massie From Audience httptcov4OFDCnz85 AAPL	0
Hey apple could you make an iPhone charger that lasts more than a month? Sincerely a broke high school student who wants her phone charged	-1
Siri be on that bull shit telling me its not gonna rain and shit da fuck I pay for her for apple	-1
I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS apple stevejobs WTF !!!!!!!!!!!! notcool	-1
TheStreet Cramer Says Buy mApple as Avago Techs Earnings Hint at Big Demand avgo aapl httptcoiabVpFUIoc	1
"Foreign Currency Exchange May Be A Headwind For Apple AAPL aapl
httptco7GiTFxqS5j"	0
I hope no one ever cons me into getting another crappy apple product again	-1
If you have an iPad 2 DONT update it to iOS8 its buggy and slow! apple apple	-1
Yay Apple customer support was super nice and helpful and now my iMessages is verified	1
WHAT THE ACTUAL FUCK apple	-1
How in the heck isnt there a taco emoji? apple	0
My phone is on acid right now apple fix this	-1
Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow httptcoOu8SsWA6jT	-1
RedXPower ChristmasCount Apple but these phones make people fat lol	-1
Every new iPhone or update spellcheck suppress my greatness more and morestop trying to tell me what to type apple!!!	-1
Major News Outlets Seek Permission to Share Steve Jobs iPod Lawsuit Deposition Video httptcoK1o0qEEVZL AAPL	0
fuck apple for allowing ppl to access the camera when the phone is locked fuck you fuck you apple	-1
Ok seriously When is apple going to fix iOS 8? Im still missing music!	-1
Who annoys me more atampt or apple SamsungMobileUS  here I come for a galaxy s5	-1
"RT mrushh hey apple why is my phone dying when its on the charger 
ur stuff sucks"	-1
RT shannonmmiller Love the Apple is supporting HourOfCode with workshops!  httptcoWP8D0FNjNu	1
radbarakat Apple aPPLE SUPPORT HAVE A TWITTER I THINK	0
Im learning all about Apple iPad mini Smart Cover  Green at Influenster! Apple httptcoRioO60xsQ1	0
Apples share of UK smartphone sales soared to 395 in the 3 months to October thanks to iPhone6 launch	1
Hey panerabread how about you teach your people how to use apple pay?	0
Win a New Apple iPad Mini 3 with an iTunes Gift Card! httptco5pZl2WA9sv	0
Stock Market Today Moving on WMT AAPL and Uber News Money Morning The company reported more than 15 bil httptcoBQ7JGdBO7k	0
Lol fuck you apple if Im going to pay you my left arm amp leg for a product make it last for more then a couple months ShittyChargers	-1
I called Operator Apple to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL Shehungup timcook  HELP!	0
Macys Why do I have to sign when making an Apple Pay transaction?	0
iOS A visual history httptcoYmt6E0IeFL via verge Apple ipaded edtech	0
RT toricolelli My phones been charging for an hour but it keeps losing percentage?? Get ur shit together apple	-1
allandthompson Apple Let me just go ahead and get this one out of the way U gonna get a VIRUS amp ur whole house will explode!	-1
Julian Robertson Still Bullish On Apple Inc httptcoTZR1tF5Gv6 AAPL	-1
WhoaBiebz GET YOUR SHIT TOGETHER OR ILL GUY A SAMSUNG GALAXY S5 APPLE httptcoLEHpmkxK0a	-1
Those** PICK UP THE SLACK YOU FUCK BOYS Apple	-1
Finally got my iPhone 6 in the mail and it comes out of the box with a busted screen  Thanks apple	-1
umogames Apple ended up getting a new computer anyhow work computer Heres how you can switch between vid cards httptcokuISePVc0o	0
The 19YearOld WizKid Who Turned Down Apple Has Nabbed Backing From A Hollywood Star httptcoPoqfGOeVSU	0
"The iPhone 6 May Have A Longer Upgrade Cycle  If So Expect Unit Sales To Fall AAPL aapl
httptcoeP1ZksHNqJ"	-1
